customer_id,age,gender,region,segment,signup_date,churn_label,churn_date,relationship_manager,branch
CUST_009601,25.0,,South,Premium,2018-09-15 05:40:51,1,2022-01-04 05:40:51,RM_045,BR_021
CUST_003496,50.0,Male,North,Premium,2020-06-09 15:25:06,0,,RM_050,BR_013
CUST_009963,42.0,Male,,Corporate,2015-11-16 19:32:57,0,,RM_035,
CUST_005244,64.0,Female,,Retail,2021-01-24 04:53:18,1,2021-08-29 04:53:18,RM_010,BR_014
CUST_004103,43.0,Female,,Premium,,0,,RM_041,BR_004
CUST_001650,74.0,,East,SME,,1,2018-03-03 08:00:58,RM_036,BR_010
CUST_003295,62.0,Male,,Retail,2020-05-28 02:17:33,0,,RM_018,
CUST_006101,67.0,Male,West,Retail,2020-03-30 00:15:24,0,,RM_035,BR_022
CUST_005778,25.0,Male,East,SME,2019-08-15 19:20:31,0,,,BR_003
CUST_001209,47.0,Male,Central,Corporate,2020-04-17 16:27:18,0,,RM_019,BR_020
CUST_001250,42.0,Male,East,Retail,,0,,RM_011,BR_007
CUST_004371,35.0,Male,North,,2016-05-29 23:53:28,0,,RM_017,BR_023
CUST_004032,57.0,,North,SME,2020-03-20 19:49:00,0,,RM_042,BR_012
CUST_003453,40.0,Female,West,,2022-02-22 11:40:04,0,,,
CUST_004433,58.0,Male,South,Retail,2017-10-08 22:05:50,1,2018-08-10 22:05:50,RM_045,BR_014
CUST_001217,72.0,Male,,,2021-11-15 04:44:40,0,,RM_040,BR_026
CUST_005337,66.0,Male,,SME,2019-03-25 07:02:07,1,2019-10-03 07:02:07,RM_032,BR_021
CUST_008688,69.0,Male,Central,,2015-08-01 00:21:49,0,,RM_002,BR_015
CUST_007913,45.0,,West,,,1,,RM_026,BR_025
CUST_001802,43.0,Female,North,Corporate,2017-03-15 18:46:37,0,,RM_012,BR_002
CUST_008364,,Male,South,Premium,2019-03-11 01:05:39,0,,RM_013,BR_013
CUST_002225,,,,,2017-06-17 11:02:15,0,,RM_023,BR_007
CUST_000746,,Female,North,Premium,2019-07-09 20:59:19,0,,RM_001,BR_022
CUST_008540,30.0,Female,West,Retail,2022-04-11 14:19:57,0,,,
CUST_009760,60.0,Female,Central,Retail,2022-02-27 09:07:57,0,,RM_038,BR_002
CUST_005464,35.0,,South,,2016-07-17 02:01:56,0,,RM_001,BR_030
CUST_001299,62.0,Male,East,Retail,2021-06-14 10:13:36,1,2021-11-27 10:13:36,RM_005,BR_029
CUST_006002,53.0,Male,East,Retail,2019-07-15 21:04:48,0,,,BR_007
CUST_002279,29.0,Male,North,Retail,2017-10-01 06:15:40,0,,,BR_023
CUST_005907,70.0,Male,Central,Retail,2017-02-08 03:09:27,1,2018-02-02 03:09:27,RM_015,BR_019
CUST_006809,74.0,Female,North,,2023-06-22 14:05:39,0,,,BR_021
CUST_002745,74.0,Female,East,Retail,2017-01-30 12:13:47,1,2017-10-30 12:13:47,RM_018,BR_030
CUST_006285,58.0,,,Premium,2022-04-16 20:43:49,0,,RM_019,BR_025
CUST_005296,,Male,South,Premium,2021-11-29 18:23:41,1,2023-08-04 18:23:41,RM_047,BR_012
CUST_008830,49.0,Male,Central,,2017-01-14 09:56:11,0,,RM_019,
CUST_005203,,Male,North,Premium,2016-03-23 04:12:41,0,,,BR_011
CUST_003713,67.0,Female,,Retail,2020-10-17 05:53:20,0,,RM_049,BR_007
CUST_007201,,Female,East,Corporate,2017-02-05 06:04:52,0,,RM_019,BR_012
CUST_005501,31.0,Female,East,SME,2018-06-12 16:15:04,1,2022-03-16 16:15:04,RM_016,BR_027
CUST_005679,22.0,Female,West,Retail,2016-10-11 15:26:32,1,,RM_027,BR_019
CUST_000859,,Female,South,Premium,2021-10-20 14:09:25,0,,RM_004,
CUST_002087,43.0,Male,East,SME,2015-03-03 07:34:20,0,,RM_019,BR_019
CUST_005231,56.0,Male,,Retail,2022-08-30 11:14:18,0,,RM_022,
CUST_002595,61.0,,East,SME,2018-04-21 23:28:19,0,,RM_004,BR_010
CUST_000082,72.0,,East,,2016-05-13 10:54:44,0,,,BR_002
CUST_007610,20.0,Male,East,Corporate,2022-06-18 23:38:24,0,,RM_005,BR_006
CUST_003692,60.0,Male,East,Corporate,,0,,RM_039,BR_015
CUST_002206,27.0,Female,South,Retail,2016-03-05 02:19:21,1,2018-06-23 02:19:21,,
CUST_000812,45.0,Female,South,Corporate,2020-10-24 07:19:59,0,,RM_029,BR_027
CUST_000491,31.0,Male,East,SME,2022-05-15 17:25:46,0,,RM_012,BR_027
CUST_009737,72.0,Male,East,Premium,2016-11-19 08:03:33,1,2018-05-08 08:03:33,,BR_009
CUST_003839,33.0,Male,North,,2022-10-27 19:30:20,0,,RM_024,BR_023
CUST_004648,49.0,Male,,,,0,,RM_016,BR_002
CUST_003962,,,North,Premium,2017-01-19 18:03:05,1,2018-07-23 18:03:05,RM_023,BR_023
CUST_003052,26.0,Female,West,Retail,2016-04-02 07:34:02,0,,RM_033,BR_002
CUST_005523,49.0,,South,Retail,,0,,,
CUST_001584,53.0,Male,,Corporate,2017-09-12 07:20:15,0,,RM_015,BR_015
CUST_003966,63.0,Female,Central,,2022-11-14 12:45:52,0,,,BR_022
CUST_003183,58.0,Female,West,Corporate,2015-07-04 06:24:09,1,2015-09-15 06:24:09,RM_048,BR_001
CUST_001934,23.0,Female,South,SME,2018-03-01 19:05:34,0,,,BR_013
CUST_005820,23.0,Female,South,Premium,2017-10-21 10:22:11,0,,RM_040,BR_009
CUST_001599,19.0,Female,East,Corporate,2017-07-24 06:05:24,0,,RM_018,BR_016
CUST_009500,21.0,Female,Central,,2018-06-11 01:20:39,0,,RM_032,BR_010
CUST_006168,45.0,Female,South,Corporate,2018-04-26 17:15:56,0,,RM_037,BR_023
CUST_001416,26.0,Male,,SME,,0,,RM_048,BR_007
CUST_001842,42.0,Female,Central,,2022-03-08 15:53:30,1,2023-04-18 15:53:30,RM_008,BR_014
CUST_000081,55.0,Male,Central,Retail,2018-09-18 01:05:09,0,,RM_047,BR_016
CUST_005300,20.0,Male,East,SME,2018-11-05 19:16:41,0,,,BR_009
CUST_000811,60.0,Female,West,Retail,2022-06-20 06:41:00,0,,RM_033,BR_027
CUST_007051,67.0,,West,Corporate,2015-03-22 22:03:22,0,,RM_006,BR_025
CUST_000423,46.0,Female,North,Premium,2019-12-08 14:58:09,0,,,
CUST_001732,,Male,South,,,0,,RM_013,BR_022
CUST_000702,61.0,Female,South,Corporate,2016-06-04 06:22:10,0,,RM_028,BR_026
CUST_009244,71.0,Male,North,Retail,,0,,RM_012,BR_027
CUST_006584,71.0,Female,Central,Premium,2022-04-27 09:18:20,1,2024-05-01 09:18:20,RM_023,BR_011
CUST_000154,37.0,Male,West,SME,2018-09-09 06:01:03,0,,RM_021,BR_016
CUST_004621,39.0,Male,West,Corporate,2021-06-22 07:22:41,0,,RM_030,
CUST_001387,71.0,Female,North,SME,2022-07-26 11:44:21,0,,RM_046,BR_022
CUST_002991,59.0,Female,,,2017-07-24 17:20:38,1,2020-02-01 17:20:38,RM_022,BR_029
CUST_009727,51.0,Female,West,SME,2017-01-28 13:15:32,0,,RM_013,BR_029
CUST_006152,22.0,Female,East,Corporate,2017-02-13 13:48:03,0,,RM_032,
CUST_001609,36.0,Male,West,SME,,1,2023-08-15 10:33:13,RM_026,
CUST_006358,23.0,Female,South,SME,2023-06-01 17:19:19,0,,RM_050,BR_008
CUST_009290,29.0,,East,Corporate,2020-10-13 13:47:06,0,,RM_017,BR_023
CUST_002975,32.0,Male,West,SME,2021-02-02 17:30:35,1,,RM_004,BR_024
CUST_000083,73.0,Female,West,Corporate,2022-01-26 23:13:34,0,,RM_013,BR_019
CUST_000795,68.0,Female,,Retail,2017-07-05 04:53:19,0,,RM_004,BR_028
CUST_007777,60.0,Female,East,Retail,2020-04-07 11:46:59,0,,RM_031,BR_022
CUST_005037,71.0,Female,East,Retail,2018-02-15 19:48:28,0,,RM_033,BR_008
CUST_006332,26.0,Male,South,SME,2016-06-23 13:58:23,0,,,BR_008
CUST_005398,25.0,Female,West,SME,2021-11-24 17:52:59,1,,RM_034,BR_025
CUST_006772,,Male,North,SME,2023-04-10 16:30:46,0,,RM_013,BR_025
CUST_000086,29.0,Female,South,Corporate,2015-10-29 14:19:42,1,2016-09-06 14:19:42,RM_044,BR_006
CUST_003885,67.0,Male,Central,Retail,2019-10-27 03:07:51,0,,RM_010,BR_028
CUST_009999,51.0,Female,West,Retail,2020-07-11 17:15:25,1,2022-05-21 17:15:25,RM_029,BR_006
CUST_001669,42.0,Male,Central,Corporate,2021-06-25 03:54:15,1,,RM_044,BR_002
CUST_003375,42.0,Female,Central,SME,2022-01-25 06:26:44,0,,RM_027,BR_030
CUST_003073,70.0,,South,Retail,2016-10-01 07:01:14,0,,RM_021,BR_002
CUST_004984,65.0,Female,East,Premium,,0,,RM_036,BR_004
CUST_000224,36.0,Female,South,Retail,,0,,RM_028,BR_024
CUST_003007,27.0,Female,East,,2015-05-22 13:32:46,0,,RM_015,BR_017
CUST_007428,40.0,Male,Central,Premium,2020-06-02 23:11:32,0,,RM_032,
CUST_005073,53.0,Male,North,SME,2019-04-23 07:17:23,0,,RM_025,BR_026
CUST_008837,63.0,,West,Premium,2016-08-02 06:52:56,0,,RM_028,BR_008
CUST_001372,,Male,North,SME,2018-07-28 00:34:55,0,,RM_014,BR_008
CUST_007933,52.0,Female,South,Corporate,2016-09-03 00:45:14,0,,,BR_016
CUST_000275,24.0,Female,East,Corporate,2019-02-05 02:31:34,0,,RM_040,
CUST_007572,36.0,Male,East,SME,2022-01-07 15:16:43,0,,RM_045,BR_013
CUST_002949,50.0,Male,Central,Corporate,2017-05-08 23:37:20,0,,RM_028,BR_016
CUST_005382,52.0,Male,Central,Retail,,0,,RM_004,BR_029
CUST_004376,51.0,Male,,Corporate,,0,,RM_013,BR_020
CUST_007695,46.0,Male,South,,2020-02-17 04:30:31,0,,RM_040,
CUST_000477,64.0,Male,,Premium,2015-02-25 07:54:46,1,2018-01-14 07:54:46,RM_006,BR_024
CUST_000055,,Male,West,Corporate,2019-03-25 03:35:04,0,,RM_012,BR_003
CUST_009780,,Male,West,Premium,2020-04-15 16:56:31,0,,RM_044,
CUST_004223,62.0,Female,West,Corporate,,1,2018-11-13 19:33:29,RM_040,BR_024
CUST_001356,73.0,Male,South,Corporate,2016-02-21 19:20:52,1,2020-01-25 19:20:52,RM_026,
CUST_000552,37.0,Male,North,Corporate,,1,2023-02-28 03:09:49,RM_049,BR_024
CUST_005610,54.0,Female,East,SME,2016-05-29 03:58:31,1,2018-11-06 03:58:31,,BR_029
CUST_002323,71.0,Female,,SME,2017-11-27 12:27:33,1,2020-07-25 12:27:33,RM_002,BR_008
CUST_007438,74.0,Female,,Retail,2021-10-15 14:20:57,0,,RM_013,BR_027
CUST_005807,59.0,,East,SME,2022-11-02 17:24:21,0,,RM_034,BR_029
CUST_008030,51.0,Female,East,Premium,2017-09-03 18:04:22,0,,RM_041,BR_022
CUST_002902,61.0,Female,West,Corporate,2023-01-22 07:28:17,1,,RM_032,BR_008
CUST_002908,,,Central,Premium,2016-12-01 19:57:32,1,2020-04-23 19:57:32,RM_025,
CUST_009792,61.0,Male,North,Premium,2016-03-17 08:22:14,0,,RM_008,BR_024
CUST_004771,19.0,Male,Central,Premium,2015-11-27 20:02:26,1,,,BR_012
CUST_007340,48.0,Male,North,SME,2017-09-25 22:47:35,1,2020-02-15 22:47:35,RM_004,BR_029
CUST_002877,43.0,Male,,SME,2019-10-13 10:18:54,0,,RM_007,
CUST_003113,73.0,Female,West,SME,2015-03-15 10:04:24,0,,RM_001,BR_019
CUST_005863,61.0,,South,Corporate,,0,,RM_025,BR_013
CUST_008746,72.0,Female,West,Premium,2019-06-08 05:39:41,0,,RM_038,
CUST_009471,29.0,Female,Central,SME,,0,,RM_020,
CUST_009900,,Female,West,Retail,2015-09-06 11:26:12,0,,RM_030,BR_014
CUST_008877,33.0,,East,Corporate,2018-03-28 22:39:46,0,,RM_018,BR_018
CUST_005247,65.0,Female,South,SME,2017-11-28 18:03:36,0,,RM_038,BR_007
CUST_001700,,Female,West,SME,2016-07-07 12:37:56,0,,RM_002,BR_022
CUST_002385,32.0,Male,,Corporate,2023-02-12 14:42:37,0,,,BR_024
CUST_004805,59.0,Male,South,Corporate,2019-06-22 23:06:00,0,,RM_039,BR_027
CUST_004499,36.0,,,SME,2017-06-18 02:48:23,0,,,
CUST_001997,62.0,Male,Central,Corporate,,0,,,BR_016
CUST_002597,47.0,Female,East,SME,2016-10-27 11:59:50,1,,RM_043,BR_021
CUST_000058,58.0,Female,,,2016-04-23 14:32:38,0,,RM_034,BR_004
CUST_009649,54.0,,,Retail,,0,,,
CUST_006543,33.0,Male,Central,SME,2019-07-13 11:28:48,1,2020-12-24 11:28:48,RM_013,BR_025
CUST_008966,35.0,Female,,Retail,2022-05-14 22:33:45,0,,RM_040,BR_017
CUST_001587,50.0,,West,Corporate,2022-04-27 13:11:44,0,,RM_026,
CUST_008633,72.0,Male,Central,SME,2021-12-10 07:05:55,0,,,
CUST_008527,22.0,Male,Central,Corporate,2019-01-03 06:43:15,0,,RM_003,BR_029
CUST_004030,40.0,,South,Corporate,2015-04-10 09:34:52,0,,RM_048,BR_019
CUST_007800,39.0,Female,South,Corporate,2018-11-24 12:32:46,1,2019-03-06 12:32:46,,BR_019
CUST_003040,,Male,North,,2022-07-01 12:35:51,0,,RM_006,
CUST_008502,49.0,Female,South,,2023-02-14 02:14:26,0,,RM_042,BR_009
CUST_001805,71.0,,West,SME,2015-01-27 14:53:29,0,,RM_021,
CUST_002300,,Male,North,,2022-06-19 20:54:44,0,,RM_033,
CUST_004786,37.0,Female,West,Corporate,2017-03-10 03:06:06,0,,RM_009,BR_030
CUST_005799,55.0,,South,SME,,0,,RM_023,BR_030
CUST_006619,73.0,Female,East,Corporate,2015-07-18 10:37:40,1,2016-07-24 10:37:40,RM_004,BR_010
CUST_006471,44.0,Female,,,2019-10-13 07:41:10,1,2023-04-06 07:41:10,RM_009,BR_007
CUST_000750,18.0,Male,South,Premium,2023-03-01 22:41:22,0,,RM_029,BR_008
CUST_008462,,Male,Central,Corporate,2019-07-24 18:34:17,0,,RM_046,BR_026
CUST_008627,43.0,Female,Central,Corporate,,0,,RM_023,BR_018
CUST_007177,28.0,Female,,Corporate,,0,,RM_026,BR_027
CUST_000951,25.0,Male,North,SME,2017-08-03 04:38:54,0,,RM_035,BR_027
CUST_007787,,Male,East,Retail,2016-03-20 16:07:33,0,,,BR_011
CUST_002911,21.0,Female,Central,Retail,2020-04-10 02:31:00,0,,,BR_026
CUST_003239,48.0,Female,South,Premium,,0,,,
CUST_004526,25.0,Male,East,SME,,1,2024-09-22 05:07:41,,BR_003
CUST_006114,53.0,,West,SME,2016-05-25 12:10:36,0,,RM_017,BR_015
CUST_008307,62.0,Male,Central,Corporate,2020-06-02 18:53:38,0,,RM_041,BR_019
CUST_003809,43.0,Male,Central,SME,2018-04-01 23:46:19,1,2022-03-28 23:46:19,RM_026,BR_011
CUST_008826,55.0,Female,North,Corporate,2020-06-19 22:22:21,0,,RM_041,BR_003
CUST_004637,,,North,Retail,,0,,RM_007,BR_004
CUST_004405,62.0,Male,South,Corporate,2017-10-31 08:34:04,1,,RM_047,BR_019
CUST_003434,49.0,Male,,Retail,2022-01-17 09:43:08,0,,,BR_024
CUST_002303,72.0,Male,,,2017-10-07 22:07:07,0,,RM_013,BR_001
CUST_003709,23.0,Male,,Premium,2021-02-28 15:25:54,0,,RM_028,BR_016
CUST_002920,59.0,Female,East,Retail,,0,,,BR_030
CUST_004856,44.0,Female,North,Premium,,0,,,
CUST_007261,51.0,Female,North,,,0,,,BR_008
CUST_000741,38.0,Female,East,Retail,2021-06-23 08:59:35,1,,RM_006,BR_011
CUST_000367,36.0,Female,North,Retail,2017-09-07 00:17:09,0,,RM_030,BR_020
CUST_008763,35.0,Male,North,,2019-12-11 08:38:27,0,,,BR_002
CUST_009333,59.0,Male,West,Retail,2020-08-09 16:26:15,0,,RM_046,BR_029
CUST_000834,63.0,Male,,SME,2022-04-04 04:23:55,0,,,BR_012
CUST_001999,31.0,Female,South,Corporate,2015-07-12 12:28:26,0,,RM_026,BR_019
CUST_007401,,Female,South,Retail,,0,,RM_030,BR_011
CUST_005515,36.0,Female,East,,2020-03-17 05:38:27,0,,RM_037,BR_024
CUST_003363,59.0,Male,West,SME,2018-08-07 00:52:16,0,,RM_006,BR_002
CUST_002462,,Female,South,SME,2017-07-23 05:07:47,0,,RM_006,BR_024
CUST_004990,70.0,Female,North,SME,,0,,RM_034,BR_010
CUST_009648,74.0,Female,West,Corporate,2015-05-06 21:40:34,1,2017-07-23 21:40:34,RM_011,BR_021
CUST_008408,23.0,,South,Retail,2018-01-11 11:03:55,1,2019-07-30 11:03:55,RM_025,BR_024
CUST_003365,27.0,Male,,Premium,2023-05-20 00:06:34,0,,RM_015,BR_019
CUST_008915,73.0,,East,Premium,2016-04-14 08:33:52,1,2018-03-27 08:33:52,RM_050,
CUST_003479,72.0,Female,West,SME,2018-06-18 11:31:13,0,,RM_005,BR_008
CUST_004093,45.0,Female,South,,2021-09-28 02:54:05,0,,RM_015,
CUST_008781,,Female,Central,SME,2016-05-02 01:10:44,0,,RM_047,BR_017
CUST_005551,73.0,Male,West,Corporate,2019-01-16 01:14:16,1,2020-04-23 01:14:16,RM_004,BR_012
CUST_000740,31.0,Male,,Corporate,2021-12-09 16:31:27,1,,RM_030,BR_029
CUST_009320,56.0,Male,East,Corporate,2018-04-30 03:17:12,1,2020-11-15 03:17:12,RM_028,BR_023
CUST_006408,51.0,Female,Central,,,0,,RM_037,BR_012
CUST_001165,48.0,Male,Central,Corporate,2015-11-22 15:31:47,0,,,BR_028
CUST_001645,63.0,Male,Central,Premium,2017-12-01 13:00:22,0,,RM_046,BR_030
CUST_004453,47.0,Female,,SME,2015-11-15 02:26:41,0,,RM_048,
CUST_007035,40.0,Male,West,Premium,2021-10-15 18:38:41,0,,RM_050,BR_009
CUST_003666,24.0,Male,North,Corporate,2015-10-23 06:31:18,0,,RM_024,BR_013
CUST_007755,58.0,,West,Corporate,2023-04-11 17:15:39,0,,RM_044,BR_009
CUST_005632,,Female,,Corporate,2020-09-24 14:19:11,0,,RM_003,BR_011
CUST_003069,37.0,Male,East,SME,2019-12-10 01:39:15,0,,RM_050,BR_024
CUST_009570,74.0,Male,South,,,0,,,BR_002
CUST_000037,32.0,Male,Central,SME,2022-04-16 10:04:12,1,2024-12-31 00:00:00,RM_046,BR_029
CUST_001605,,Female,North,,2016-04-03 21:50:02,0,,RM_010,BR_004
CUST_005168,22.0,Male,West,Corporate,2016-09-12 21:25:08,0,,,
CUST_003866,22.0,Male,Central,SME,2015-11-15 21:04:58,0,,RM_024,
CUST_001592,69.0,Male,West,Corporate,2015-03-01 01:03:15,0,,RM_046,BR_014
CUST_005780,28.0,Male,South,,2021-03-24 04:13:35,0,,RM_009,BR_009
CUST_007311,,Male,North,Retail,2019-01-19 12:42:58,1,2022-08-31 12:42:58,RM_029,BR_001
CUST_001804,67.0,Male,,,2015-05-21 03:02:53,0,,RM_047,BR_009
CUST_007658,18.0,Male,,Premium,2021-01-19 00:55:07,0,,RM_021,BR_030
CUST_001541,51.0,Male,,,2015-10-03 15:26:47,0,,,BR_023
CUST_000007,35.0,,,Premium,2015-09-24 14:28:51,0,,RM_014,BR_017
CUST_007865,39.0,Female,East,Premium,,0,,RM_048,
CUST_007525,45.0,Male,South,SME,2020-05-10 06:22:21,0,,RM_010,BR_026
CUST_000930,51.0,Female,East,SME,,0,,RM_040,BR_025
CUST_007727,18.0,Female,South,SME,2018-02-23 16:31:58,1,,,BR_017
CUST_006529,26.0,Female,South,Premium,,0,,RM_026,BR_017
CUST_002995,63.0,Male,,,2021-08-10 11:08:21,0,,RM_050,BR_016
CUST_001457,37.0,Female,East,Premium,2017-03-29 10:46:20,1,,RM_004,BR_017
CUST_009909,73.0,,South,Corporate,2019-02-17 16:24:42,0,,RM_019,BR_006
CUST_007232,57.0,,,Corporate,2018-10-30 17:44:23,0,,RM_006,BR_025
CUST_001490,25.0,Male,South,Retail,,0,,,BR_013
CUST_007351,47.0,Male,South,,2023-05-31 22:38:05,1,,RM_013,BR_026
CUST_008415,69.0,Male,Central,,2015-09-24 14:24:18,0,,RM_025,BR_026
CUST_000216,20.0,Male,Central,Corporate,,0,,RM_009,
CUST_008631,38.0,Male,South,SME,,0,,RM_049,BR_013
CUST_005812,22.0,Male,Central,Corporate,2022-05-29 22:13:01,1,2024-11-16 22:13:01,RM_047,BR_010
CUST_000025,66.0,Female,Central,,2021-08-21 10:08:02,0,,RM_035,BR_006
CUST_002758,53.0,Male,Central,Corporate,2015-04-22 08:36:00,0,,,
CUST_009351,30.0,Female,South,,2021-04-05 15:28:23,0,,RM_033,BR_004
CUST_006933,54.0,Male,South,Retail,2018-12-23 02:58:21,0,,,BR_020
CUST_002339,56.0,Female,South,Corporate,2019-08-20 10:35:43,0,,RM_037,BR_004
CUST_003424,35.0,Male,South,,2017-07-23 16:41:52,1,2020-04-19 16:41:52,,BR_023
CUST_007458,31.0,Male,West,Retail,,0,,,BR_025
CUST_001120,58.0,Female,Central,Premium,2015-02-13 03:22:06,0,,RM_047,BR_022
CUST_005514,,Female,Central,Premium,2022-10-22 01:52:34,0,,,BR_016
CUST_003912,59.0,Male,,,2022-03-21 01:06:22,0,,RM_041,BR_020
CUST_004599,72.0,Female,North,Retail,,0,,RM_039,BR_026
CUST_000995,63.0,Female,North,Retail,2020-04-25 21:22:37,0,,RM_008,BR_024
CUST_004060,56.0,Male,Central,Premium,2017-12-05 15:59:51,0,,RM_038,BR_020
CUST_006667,60.0,Male,West,,,0,,RM_017,BR_004
CUST_006318,74.0,Male,,Corporate,2015-07-20 20:58:51,0,,RM_042,BR_014
CUST_005563,24.0,Female,East,,2017-01-10 16:26:36,0,,RM_002,BR_018
CUST_000672,,Male,West,Corporate,2020-05-27 13:14:37,1,2020-07-02 13:14:37,RM_049,BR_030
CUST_009086,,Female,Central,SME,2019-01-17 00:55:59,0,,RM_006,BR_013
CUST_008360,,Female,East,Corporate,2016-02-20 09:45:06,0,,RM_042,BR_017
CUST_006774,72.0,Female,Central,Retail,,0,,RM_021,
CUST_001433,71.0,Female,West,SME,2017-09-17 22:22:57,1,2020-08-18 22:22:57,RM_012,BR_017
CUST_000716,59.0,Male,South,Premium,2019-05-25 22:11:26,1,2021-10-29 22:11:26,RM_022,BR_016
CUST_002330,32.0,Female,South,Premium,,0,,RM_042,BR_008
CUST_004161,47.0,Male,,SME,2016-07-16 11:01:11,0,,,BR_018
CUST_003562,31.0,Male,North,Corporate,2016-04-21 06:06:59,0,,RM_024,BR_018
CUST_009438,38.0,Female,Central,Retail,2017-02-15 17:41:49,0,,RM_050,
CUST_006006,31.0,Male,Central,SME,,1,2023-09-14 19:19:51,RM_016,BR_001
CUST_003091,73.0,,East,Corporate,2016-06-25 21:07:03,1,2016-12-20 21:07:03,,BR_029
CUST_007786,60.0,Female,North,,2018-08-24 14:25:52,0,,RM_022,BR_014
CUST_000570,20.0,Male,,Premium,2023-01-22 07:18:19,1,2023-04-25 07:18:19,RM_031,BR_020
CUST_002222,28.0,Female,North,Corporate,,0,,RM_036,BR_019
CUST_000847,55.0,Female,South,SME,2015-06-10 05:49:42,1,2016-02-25 05:49:42,RM_020,BR_015
CUST_006663,45.0,Female,,Corporate,2022-07-02 11:01:48,0,,,BR_016
CUST_009207,64.0,,South,,,0,,RM_012,
CUST_007693,62.0,Male,East,SME,2018-04-27 18:14:08,0,,RM_038,BR_024
CUST_008339,26.0,Female,,Retail,2019-09-23 23:27:53,1,2021-03-03 23:27:53,RM_031,BR_024
CUST_008361,54.0,Female,South,SME,2016-06-01 10:32:16,0,,RM_023,BR_024
CUST_008910,33.0,,South,Premium,,0,,RM_045,
CUST_009924,24.0,Male,West,SME,2019-11-14 11:32:07,1,2023-06-08 11:32:07,,BR_007
CUST_000146,49.0,Female,Central,Retail,,0,,RM_047,BR_004
CUST_007326,29.0,,Central,SME,2019-11-22 04:46:00,0,,RM_038,BR_025
CUST_000652,,Male,West,Retail,,0,,RM_006,BR_016
CUST_001386,36.0,,East,Retail,2017-10-06 05:06:56,0,,,BR_004
CUST_001564,19.0,Male,Central,SME,2018-11-10 17:26:48,0,,RM_026,BR_030
CUST_006764,22.0,Female,,Retail,2018-09-24 14:55:35,0,,RM_050,BR_030
CUST_008521,51.0,,Central,Retail,,0,,RM_021,BR_019
CUST_008452,72.0,Female,East,Premium,,0,,RM_015,BR_020
CUST_009454,29.0,Male,South,,2018-03-25 02:19:12,0,,RM_006,BR_026
CUST_006345,41.0,Female,West,Retail,2015-01-14 12:51:46,0,,RM_008,BR_022
CUST_009158,26.0,Female,,Corporate,2018-08-12 08:17:54,0,,RM_015,BR_008
CUST_001027,53.0,,West,Corporate,2017-05-20 10:57:36,1,2021-04-25 10:57:36,RM_035,BR_014
CUST_009116,,Female,Central,Corporate,2023-05-06 04:51:44,0,,RM_048,BR_014
CUST_005525,69.0,Male,East,Premium,2015-10-03 00:35:59,0,,RM_049,BR_002
CUST_001324,30.0,,,Retail,2016-08-04 21:58:27,0,,RM_020,BR_007
CUST_003182,,Male,East,Retail,2018-06-03 17:34:51,0,,,BR_020
CUST_007811,63.0,,North,Corporate,2022-05-08 13:40:14,0,,RM_042,BR_005
CUST_004033,25.0,Female,Central,Premium,2017-08-07 14:59:21,0,,RM_029,BR_006
CUST_001099,32.0,Female,West,Premium,,0,,,BR_025
CUST_008736,21.0,Female,North,Premium,2016-06-10 09:35:49,0,,,BR_011
CUST_001523,59.0,,South,Retail,2020-02-16 08:24:30,1,,RM_023,BR_005
CUST_003168,40.0,Female,West,SME,2017-12-05 01:49:28,0,,,BR_002
CUST_000992,66.0,Female,North,Corporate,2016-09-03 00:15:06,0,,,BR_015
CUST_007872,30.0,Male,South,Corporate,,0,,RM_041,BR_019
CUST_002889,29.0,Female,South,SME,2017-03-20 01:22:56,0,,,BR_027
CUST_006455,57.0,Male,South,SME,2015-11-06 23:43:23,0,,RM_033,BR_012
CUST_007916,71.0,Male,East,Retail,2017-11-07 22:06:37,1,2020-09-07 22:06:37,,BR_010
CUST_005383,45.0,Female,Central,Premium,,1,2024-12-31 00:00:00,RM_001,
CUST_002167,73.0,Female,Central,SME,2015-03-06 20:13:06,0,,RM_001,
CUST_009940,73.0,,South,SME,2021-07-10 04:29:06,1,2024-04-08 04:29:06,RM_029,BR_015
CUST_004872,64.0,,South,Retail,2021-06-03 11:40:55,0,,RM_049,BR_029
CUST_004702,,Female,,Premium,2018-08-15 05:01:42,1,2020-10-25 05:01:42,,
CUST_003413,24.0,Female,East,Retail,,1,2018-11-04 21:37:24,RM_031,
CUST_002873,29.0,Female,South,Retail,,0,,RM_021,BR_028
CUST_002291,45.0,Male,West,Retail,,0,,RM_010,BR_013
CUST_001203,50.0,Female,East,Retail,2020-07-12 00:57:48,0,,RM_036,BR_012
CUST_008298,49.0,Female,East,Premium,2022-09-16 16:08:40,1,2024-12-31 00:00:00,RM_039,BR_009
CUST_002718,56.0,,North,,2018-03-14 15:05:36,0,,RM_026,
CUST_009028,38.0,Male,East,Retail,2023-02-21 10:07:22,1,2024-06-20 10:07:22,RM_010,BR_024
CUST_000958,23.0,Female,East,Corporate,2023-04-02 11:26:57,0,,RM_027,
CUST_001318,50.0,Female,North,,2018-05-16 07:23:38,1,2021-05-28 07:23:38,RM_027,BR_027
CUST_001036,35.0,Male,West,Corporate,2022-09-01 10:47:26,0,,,BR_009
CUST_009322,52.0,Male,North,SME,2020-11-20 12:34:09,0,,RM_006,
