interaction_id,customer_id,date,channel,reason,resolved,sentiment_score
INT_0019480,CUST_008545,2024-05-14 00:51:51,Chat,Loan Query,No,4.7
INT_0007005,CUST_006279,2023-03-26 12:31:12,Branch,Account Issue,Yes,7.0
INT_0007025,CUST_003021,2018-09-14 05:07:28,Email,Inquiry,Yes,6.6
INT_0005061,CUST_003232,2018-08-07 08:52:42,Branch,Inquiry,Yes,4.6
INT_0008402,CUST_008191,2023-07-15 18:09:47,Email,Inquiry,Yes,
INT_0008807,CUST_003850,2023-04-05 11:26:54,,Feedback,Yes,6.8
INT_0012128,CUST_007694,2018-06-20 21:54:34,Email,Account Issue,Yes,8.6
INT_0016820,CUST_004447,2021-08-04 20:16:51,Branch,Complaint,No,2.7
INT_0017905,CUST_001128,2020-04-20 15:57:24,Chat,Feedback,Yes,7.0
INT_0008687,CUST_000050,2021-02-17 17:18:48,Call Centre,,No,5.9
INT_0004817,CUST_009600,,Call Centre,Account Issue,Yes,
INT_0011534,CUST_009915,2021-12-01 16:50:32,Branch,Feedback,,1.6
INT_0013375,CUST_004265,2019-09-28 14:53:41,Call Centre,,No,9.5
INT_0015846,CUST_002204,2020-11-18 22:37:02,Branch,Feedback,Yes,6.2
INT_0012051,CUST_009801,2024-05-24 12:32:32,Chat,,Yes,2.1
INT_0014528,CUST_005401,2018-11-03 14:37:18,,Feedback,Yes,9.1
INT_0011239,CUST_008629,2018-02-04 03:39:19,Email,Account Issue,Yes,1.6
INT_0002572,CUST_004268,2021-08-18 21:06:09,Call Centre,,Yes,3.7
INT_0013653,CUST_009616,2019-12-13 11:37:46,Call Centre,Inquiry,Yes,1.4
INT_0008748,CUST_008374,2019-09-04 01:24:35,Call Centre,Feedback,Yes,1.1
INT_0013482,CUST_006730,2020-09-09 19:15:49,Branch,Feedback,Yes,8.4
INT_0007213,CUST_009763,,Branch,,No,5.0
INT_0011699,CUST_002740,2021-03-08 16:20:40,Chat,Loan Query,Yes,5.6
INT_0001718,CUST_005792,2020-02-28 07:08:24,Branch,Complaint,Yes,3.8
INT_0010847,CUST_006099,2019-08-03 23:25:33,,,No,4.2
INT_0011319,CUST_002551,,Email,Feedback,Yes,6.4
INT_0018075,CUST_002144,2020-06-29 04:42:02,Email,Loan Query,No,2.6
INT_0013251,CUST_006708,,Email,Inquiry,No,4.2
INT_0006680,CUST_004506,2020-03-24 18:49:37,Email,,Yes,
INT_0016383,CUST_000401,2024-02-02 16:38:52,,Account Issue,Yes,7.8
INT_0012767,CUST_007417,2019-10-30 21:16:32,,,,2.7
INT_0013717,CUST_001265,2023-08-23 09:04:29,Chat,Loan Query,Yes,1.6
INT_0006850,CUST_002943,2021-05-11 11:10:22,Chat,Account Issue,Yes,3.8
INT_0000426,CUST_002715,2020-03-23 22:29:39,Call Centre,Account Issue,Yes,7.3
INT_0003440,CUST_009423,2020-08-29 21:23:12,Branch,,Yes,9.6
INT_0010797,CUST_008588,2020-09-13 09:35:35,Email,Account Issue,Yes,1.2
INT_0006855,CUST_008242,2022-03-16 03:37:09,Branch,Complaint,Yes,3.1
INT_0012826,CUST_002470,2022-06-01 06:03:32,Branch,Complaint,Yes,
INT_0013127,CUST_000903,2022-10-07 16:47:50,,Complaint,Yes,3.7
INT_0007511,CUST_001822,,,Account Issue,No,
INT_0014113,CUST_000036,2020-06-23 08:28:01,Chat,Complaint,Yes,4.1
INT_0013929,CUST_005529,2018-05-11 15:26:26,Call Centre,Account Issue,Yes,5.6
INT_0007383,CUST_000640,,Email,Complaint,Yes,1.7
INT_0014076,CUST_004149,2024-04-14 08:08:01,Call Centre,,,3.5
INT_0007330,CUST_007009,2018-08-04 14:33:01,Chat,Inquiry,Yes,7.9
INT_0015883,CUST_004769,2022-04-27 16:34:06,,,No,2.0
INT_0001334,CUST_004823,,Email,Feedback,Yes,3.8
INT_0003299,CUST_006534,,Call Centre,Complaint,,
INT_0018786,CUST_000641,2023-04-28 08:45:31,Call Centre,Complaint,No,
INT_0015180,CUST_006324,2020-09-30 22:08:26,,Inquiry,Yes,7.2
INT_0002693,CUST_006343,2023-02-19 11:47:24,Branch,,No,1.1
INT_0013886,CUST_009891,2023-07-13 02:01:34,Call Centre,Inquiry,Yes,5.1
INT_0000015,CUST_007689,2018-04-28 14:12:16,Branch,Feedback,Yes,1.8
INT_0007145,CUST_004129,2020-08-06 20:25:32,Email,Loan Query,No,7.1
INT_0018314,CUST_005964,2024-08-01 12:46:39,Chat,Complaint,Yes,
INT_0011568,CUST_006663,2022-03-29 19:54:06,Chat,Account Issue,Yes,1.7
INT_0003035,CUST_008127,2021-02-14 17:20:56,Email,,Yes,7.3
INT_0001509,CUST_003962,2021-10-30 03:47:38,Chat,Complaint,Yes,
INT_0004811,CUST_000161,,Chat,Account Issue,Yes,1.2
INT_0006116,CUST_000823,2020-05-15 05:54:48,,,Yes,9.3
INT_0012759,CUST_008137,2024-07-08 08:40:56,Email,Loan Query,,1.7
INT_0018367,CUST_006442,2023-10-16 12:14:32,Chat,Feedback,Yes,6.8
INT_0015764,CUST_003043,2023-10-12 23:13:35,Email,Feedback,No,
INT_0003373,CUST_002096,2021-08-08 05:27:26,Branch,,No,8.5
INT_0011090,CUST_007979,2024-01-08 20:47:55,Email,Complaint,,1.3
INT_0014083,CUST_000025,2024-11-05 13:05:50,,,,
INT_0009520,CUST_003231,2022-03-13 03:40:22,Call Centre,Loan Query,,2.9
INT_0017129,CUST_004230,2019-04-07 13:56:10,Email,Account Issue,Yes,3.5
INT_0005204,CUST_000524,2019-09-05 10:57:31,Email,,Yes,8.7
INT_0007833,CUST_004482,2023-07-06 14:31:36,,Inquiry,No,6.1
INT_0014446,CUST_003725,2021-10-12 22:40:10,,Account Issue,,6.4
INT_0010656,CUST_006019,2018-10-12 18:42:41,Branch,Account Issue,Yes,
INT_0017991,CUST_001304,2018-07-03 12:22:11,Branch,Complaint,Yes,4.9
INT_0005585,CUST_006885,2018-02-28 08:39:33,Call Centre,Account Issue,,
INT_0019938,CUST_009695,2024-07-12 04:56:53,Call Centre,,Yes,3.4
INT_0001800,CUST_003772,2020-04-14 23:58:07,Email,Complaint,No,
INT_0002927,CUST_009949,2019-01-29 19:00:40,,Account Issue,Yes,4.7
INT_0004871,CUST_008825,2021-12-28 09:15:21,Branch,,Yes,7.1
INT_0006139,CUST_009032,,Chat,Loan Query,Yes,
INT_0017429,CUST_007059,2023-12-10 18:59:13,Chat,Complaint,Yes,
INT_0018937,CUST_009093,2020-07-10 22:19:47,,,Yes,7.3
INT_0012141,CUST_000045,2020-02-27 04:20:10,Branch,Account Issue,,
INT_0008378,CUST_004552,2023-06-20 00:58:02,Call Centre,Complaint,,
INT_0013900,CUST_000969,2022-09-17 20:39:09,Call Centre,Account Issue,No,3.0
INT_0019557,CUST_008212,2021-09-28 09:49:50,,Feedback,Yes,4.9
INT_0006315,CUST_008482,2018-06-01 00:50:20,Chat,Complaint,No,2.9
INT_0003655,CUST_005679,2024-04-04 21:12:50,Branch,Inquiry,Yes,3.7
INT_0011908,CUST_009008,,Chat,Feedback,Yes,1.9
INT_0013926,CUST_004937,2023-04-22 14:14:04,Branch,Complaint,No,7.8
INT_0019283,CUST_005962,2022-11-12 07:10:32,,Account Issue,Yes,4.6
INT_0009050,CUST_000791,2023-03-31 10:23:22,Email,Loan Query,No,4.5
INT_0017150,CUST_008205,2023-06-14 07:25:19,Email,,,
INT_0010332,CUST_006717,2020-07-13 01:03:58,,Inquiry,Yes,7.6
INT_0000119,CUST_009454,2019-09-17 11:18:09,Branch,Account Issue,Yes,9.2
INT_0000114,CUST_009397,2019-02-19 06:11:11,,Account Issue,,5.0
INT_0011374,CUST_004819,2019-06-20 20:38:46,Email,Complaint,No,7.2
INT_0007273,CUST_007560,2020-02-25 05:45:24,Email,Complaint,Yes,5.4
INT_0009836,CUST_004176,2022-06-21 00:43:42,Branch,,Yes,8.5
INT_0001844,CUST_006272,2020-05-12 16:01:25,Call Centre,Account Issue,Yes,4.7
INT_0003708,CUST_007911,2024-06-23 10:18:22,Chat,Account Issue,Yes,5.9
INT_0013043,CUST_001934,2023-11-20 20:06:37,Call Centre,Feedback,Yes,4.1
INT_0006565,CUST_005304,2019-12-30 20:16:03,,Loan Query,,7.0
INT_0014186,CUST_008693,,Branch,Feedback,,
INT_0016857,CUST_005762,,Email,Loan Query,Yes,5.6
INT_0017515,CUST_003718,2023-10-22 00:07:38,Email,Complaint,Yes,6.3
INT_0010283,CUST_001815,2022-01-27 04:07:56,Email,Inquiry,No,3.9
INT_0009414,CUST_008380,2018-06-10 19:59:02,,Complaint,No,3.1
INT_0004967,CUST_007992,,Chat,Inquiry,Yes,7.5
INT_0010400,CUST_006594,2021-11-03 11:36:58,,,Yes,3.4
INT_0017073,CUST_004351,2021-03-24 11:43:35,Email,Feedback,Yes,2.0
INT_0006217,CUST_005688,2018-08-06 21:48:06,Email,Feedback,Yes,4.3
INT_0008704,CUST_003250,2020-10-04 20:08:35,,Account Issue,,8.4
INT_0008055,CUST_000998,,Branch,Account Issue,No,7.9
INT_0018741,CUST_005225,2023-09-13 15:55:23,Email,Inquiry,Yes,6.5
INT_0012478,CUST_007685,2022-01-22 20:11:44,Email,Inquiry,Yes,7.5
INT_0013417,CUST_004348,2018-10-24 08:57:45,Email,Inquiry,,
INT_0011203,CUST_005706,2024-11-10 01:17:54,Call Centre,,Yes,4.2
INT_0018071,CUST_008320,2019-11-13 06:28:09,Branch,Feedback,,
INT_0004085,CUST_005347,2023-04-12 08:11:38,Branch,,Yes,1.7
INT_0001222,CUST_003218,2018-06-08 13:18:38,Email,Account Issue,Yes,2.1
INT_0015475,CUST_001406,2021-03-27 12:28:00,Branch,Complaint,No,6.1
INT_0015649,CUST_007122,2024-08-03 10:43:19,Chat,Inquiry,Yes,2.6
INT_0019460,CUST_008349,2021-05-25 08:30:19,,,No,4.2
INT_0012562,CUST_001960,,Branch,,Yes,6.5
INT_0013249,CUST_001477,2023-05-29 09:30:41,Call Centre,,Yes,4.0
INT_0007744,CUST_000597,2019-01-29 13:04:13,Branch,,Yes,5.1
INT_0018695,CUST_009030,,Email,Inquiry,Yes,8.1
INT_0019135,CUST_009227,2019-12-04 04:25:35,Email,Account Issue,Yes,2.7
INT_0017115,CUST_003602,2022-04-11 22:51:41,,Loan Query,No,1.1
INT_0010875,CUST_001395,2023-02-17 11:40:05,Call Centre,Inquiry,Yes,
INT_0019296,CUST_005172,2019-01-08 05:19:28,Call Centre,Complaint,No,8.5
INT_0005783,CUST_008165,2023-09-06 17:19:47,Email,Inquiry,Yes,
INT_0018459,CUST_004544,2024-05-11 09:55:53,Call Centre,Inquiry,Yes,6.2
INT_0004296,CUST_006793,2019-03-30 18:58:30,Chat,Account Issue,Yes,8.9
INT_0011608,CUST_007057,2019-07-31 09:56:30,Call Centre,Account Issue,Yes,1.5
INT_0008921,CUST_004826,2018-04-16 01:59:24,Call Centre,Account Issue,Yes,6.9
INT_0009062,CUST_006829,2022-08-06 10:27:43,Email,Complaint,Yes,8.7
INT_0013575,CUST_006028,2019-11-03 13:11:03,Chat,Feedback,Yes,5.7
INT_0001556,CUST_005822,2019-09-17 02:01:03,,Inquiry,No,4.1
INT_0019812,CUST_008466,2018-03-19 15:40:11,,Loan Query,,
INT_0006882,CUST_003168,,Chat,Loan Query,,7.9
INT_0004404,CUST_004126,2018-09-28 20:34:39,Branch,Feedback,No,1.5
INT_0012625,CUST_006614,2023-11-20 04:44:17,Call Centre,Loan Query,Yes,1.5
INT_0004168,CUST_004720,2019-08-10 15:50:02,Call Centre,Feedback,Yes,4.5
INT_0014431,CUST_005128,2019-11-28 00:37:13,Email,Account Issue,,8.6
INT_0001105,CUST_006881,2018-08-28 16:10:25,Chat,Feedback,No,
INT_0011234,CUST_005277,2021-01-17 21:58:16,Branch,Inquiry,Yes,6.4
INT_0007757,CUST_005903,2021-07-25 00:23:47,Branch,Feedback,Yes,3.6
INT_0007593,CUST_009030,2018-07-07 10:18:48,Call Centre,Loan Query,Yes,8.5
INT_0009961,CUST_009104,2024-06-12 21:39:56,,Account Issue,Yes,8.8
INT_0015662,CUST_009445,2018-12-12 10:43:41,Chat,Complaint,No,7.6
INT_0007122,CUST_007835,,Email,Inquiry,Yes,2.7
INT_0007762,CUST_003341,2023-01-11 05:02:57,Chat,Feedback,No,7.6
INT_0010765,CUST_008949,2024-10-09 03:37:15,Email,Account Issue,Yes,5.6
INT_0011987,CUST_008640,2024-02-14 22:40:19,Branch,Loan Query,Yes,5.6
INT_0012413,CUST_006811,2019-03-18 07:09:41,Branch,Complaint,Yes,6.6
INT_0017911,CUST_008973,2018-10-20 02:47:27,Chat,Account Issue,Yes,
INT_0016661,CUST_005023,2021-06-22 00:22:04,Chat,Complaint,No,
INT_0013543,CUST_003568,2018-11-25 04:07:53,Email,,No,
INT_0016266,CUST_004561,,Call Centre,Inquiry,,7.5
INT_0013632,CUST_007836,2020-08-05 04:56:31,Call Centre,Feedback,Yes,2.0
INT_0018561,CUST_008600,2023-03-16 07:33:08,Chat,Feedback,Yes,8.6
INT_0012348,CUST_000278,2020-07-04 17:31:30,,Feedback,,5.4
INT_0016492,CUST_002152,2023-05-25 12:51:12,Email,Inquiry,Yes,8.2
INT_0019355,CUST_005327,,Chat,Account Issue,No,8.4
INT_0016550,CUST_000032,2019-08-25 03:21:21,Chat,Inquiry,Yes,9.1
INT_0005291,CUST_004562,2024-09-23 03:36:36,Call Centre,Feedback,,3.6
INT_0019572,CUST_001544,2020-09-10 02:24:49,Chat,Loan Query,,
INT_0013605,CUST_001113,2018-11-13 18:22:38,Branch,,Yes,4.4
INT_0015513,CUST_009891,2024-03-22 08:08:11,Email,,Yes,6.6
INT_0016154,CUST_007265,2019-06-08 20:36:01,Branch,Loan Query,No,2.7
INT_0013745,CUST_004219,2018-10-22 16:46:18,Call Centre,Feedback,Yes,8.0
INT_0001843,CUST_008633,,Branch,Loan Query,No,7.7
INT_0018996,CUST_009541,2022-09-15 01:27:10,Branch,Account Issue,Yes,7.3
INT_0000013,CUST_006822,2022-07-03 04:32:51,Chat,Account Issue,No,6.7
INT_0001674,CUST_008580,2021-04-16 19:15:11,Email,Feedback,No,3.6
INT_0000380,CUST_008806,2019-11-02 10:42:53,Email,Complaint,Yes,1.7
INT_0007791,CUST_004858,2021-12-13 05:28:52,,Complaint,Yes,4.5
INT_0014209,CUST_002071,,Branch,Complaint,Yes,5.6
INT_0005852,CUST_003991,2020-02-08 20:32:11,Chat,Feedback,Yes,3.1
INT_0006024,CUST_002606,,Email,Account Issue,Yes,5.5
INT_0008299,CUST_008487,2019-08-10 09:33:21,Chat,Complaint,Yes,9.3
INT_0014246,CUST_002677,2018-07-07 12:25:31,Chat,Account Issue,No,5.0
INT_0001131,CUST_002120,2022-02-18 00:50:02,Chat,Feedback,Yes,
INT_0007123,CUST_001713,2024-01-25 15:34:29,Branch,Inquiry,Yes,
INT_0017087,CUST_009681,2024-10-12 08:29:46,,Inquiry,Yes,9.2
INT_0009898,CUST_007477,2021-10-20 20:04:08,Branch,Inquiry,Yes,3.2
INT_0008199,CUST_009759,2020-06-11 07:11:43,Email,Feedback,Yes,8.8
INT_0002073,CUST_000907,2018-09-09 12:46:40,Email,,,
INT_0007292,CUST_000567,2020-12-19 06:13:11,Call Centre,Feedback,Yes,6.9
INT_0005404,CUST_006241,2019-02-07 16:30:26,Branch,Feedback,No,8.1
INT_0007359,CUST_005528,2020-04-28 11:34:38,Chat,Complaint,Yes,2.8
INT_0014243,CUST_009953,2019-03-23 20:06:07,Email,,Yes,
INT_0011273,CUST_008221,,Chat,Account Issue,,1.6
INT_0015797,CUST_007373,2024-03-24 00:15:53,Chat,Loan Query,,
INT_0012028,CUST_002514,,Chat,Complaint,No,7.9
INT_0007753,CUST_002357,2018-04-12 01:22:07,Branch,Inquiry,No,9.0
INT_0016627,CUST_007270,2018-04-09 18:45:32,Call Centre,Account Issue,No,5.0
INT_0001638,CUST_001308,2020-05-10 01:26:28,Email,Account Issue,Yes,9.0
INT_0018311,CUST_000679,2020-02-25 17:47:56,Chat,Feedback,Yes,9.2
INT_0003844,CUST_001829,2019-10-11 12:20:39,Chat,Complaint,Yes,4.9
INT_0012346,CUST_007012,2019-10-08 21:52:53,Email,Loan Query,No,9.5
INT_0014639,CUST_007492,2018-01-09 09:28:43,Email,,Yes,
INT_0003861,CUST_002686,2024-12-24 18:16:33,Email,Feedback,No,2.5
INT_0013620,CUST_004554,2021-11-14 18:42:26,Email,,Yes,8.3
INT_0013554,CUST_009886,2022-01-17 14:06:57,Call Centre,Feedback,Yes,8.9
INT_0007827,CUST_003406,2024-08-18 21:52:34,Branch,,Yes,
INT_0013139,CUST_009235,2018-01-23 12:12:38,Branch,,,6.1
INT_0011216,CUST_004748,2023-06-25 09:55:23,Call Centre,Loan Query,No,8.9
INT_0009301,CUST_006770,2023-05-22 02:55:24,Email,Account Issue,Yes,9.1
INT_0010278,CUST_007531,2024-12-18 10:43:53,Branch,,,7.1
INT_0007976,CUST_004099,,Branch,,Yes,5.2
INT_0019023,CUST_001430,2021-11-29 00:57:09,Email,Feedback,Yes,5.6
INT_0018768,CUST_002397,2021-06-27 00:38:44,Branch,Loan Query,Yes,1.8
INT_0006678,CUST_008248,2023-06-21 09:19:54,Email,Inquiry,Yes,2.3
INT_0009676,CUST_002614,2019-05-31 07:17:47,,Loan Query,No,5.7
INT_0012356,CUST_003300,2020-01-15 21:20:42,,Feedback,Yes,6.2
INT_0019022,CUST_005561,2023-03-06 02:56:03,Email,,Yes,5.3
INT_0016723,CUST_007619,,Call Centre,Complaint,Yes,1.0
INT_0003080,CUST_003718,2022-04-13 23:48:02,Call Centre,Feedback,No,
INT_0000968,CUST_009340,2020-11-12 04:08:19,Chat,Account Issue,Yes,8.5
INT_0010880,CUST_009769,2023-07-15 16:35:47,Branch,Account Issue,Yes,
INT_0006953,CUST_003625,2024-02-10 03:39:35,Branch,Loan Query,No,2.9
INT_0018209,CUST_007320,2022-09-16 15:43:28,Chat,Inquiry,Yes,9.1
INT_0006562,CUST_007593,2024-05-30 16:32:23,Email,,Yes,8.3
INT_0006984,CUST_008014,2020-11-07 06:20:36,Chat,Loan Query,Yes,5.1
INT_0012193,CUST_009878,2019-07-30 09:23:33,Branch,,Yes,1.4
INT_0011261,CUST_003620,2021-03-09 00:05:15,Chat,Inquiry,No,6.8
INT_0001650,CUST_000586,2023-09-20 10:07:39,Call Centre,Account Issue,Yes,3.5
INT_0000723,CUST_003689,2020-02-19 05:12:25,Call Centre,Inquiry,Yes,4.5
INT_0007217,CUST_009347,,Chat,,Yes,4.7
INT_0012833,CUST_005091,2019-03-12 09:18:02,Email,Inquiry,,2.5
INT_0012282,CUST_005707,2020-12-14 19:24:25,Email,Loan Query,Yes,2.8
INT_0006594,CUST_002687,2021-02-11 21:03:53,,Account Issue,Yes,5.5
INT_0004794,CUST_007650,2022-09-07 15:39:01,,,Yes,7.8
INT_0003411,CUST_006148,2021-01-29 14:28:28,Email,Inquiry,Yes,7.6
INT_0002933,CUST_006393,2020-06-09 21:41:54,Email,Loan Query,Yes,3.2
INT_0011975,CUST_002679,2021-12-28 18:16:48,Call Centre,Inquiry,No,2.9
INT_0013912,CUST_005505,2021-08-31 02:50:04,,Feedback,Yes,
INT_0017870,CUST_003927,2021-10-06 14:43:06,,Loan Query,Yes,9.5
INT_0011855,CUST_006380,2023-11-20 01:03:28,Chat,Loan Query,,
INT_0005427,CUST_005871,2024-09-19 08:16:49,Branch,Feedback,No,2.6
INT_0002573,CUST_005663,2019-02-05 17:22:21,,Account Issue,,5.8
INT_0008398,CUST_008844,,Chat,Complaint,No,2.6
INT_0004688,CUST_006015,2021-03-12 16:21:46,Email,Inquiry,Yes,3.3
INT_0001025,CUST_005372,2022-04-29 15:18:08,Chat,Inquiry,,6.4
INT_0013855,CUST_000864,,Branch,Account Issue,Yes,
INT_0008584,CUST_005687,,Call Centre,Account Issue,Yes,9.0
INT_0003042,CUST_001389,2021-12-28 05:13:13,,,No,8.3
INT_0012794,CUST_002424,2020-06-22 10:22:48,Branch,Inquiry,Yes,
INT_0014091,CUST_008273,2024-09-09 19:52:25,Branch,Complaint,Yes,8.0
INT_0014411,CUST_004515,2021-10-18 20:15:23,Call Centre,,Yes,4.5
INT_0011506,CUST_002993,2023-07-14 03:50:37,Email,Complaint,Yes,7.6
INT_0015967,CUST_004588,2020-07-12 22:31:06,Branch,Account Issue,No,2.6
INT_0003179,CUST_006079,2019-09-22 16:50:43,Call Centre,Complaint,Yes,
INT_0002481,CUST_007985,2019-01-02 14:31:22,Branch,Loan Query,Yes,3.3
INT_0010408,CUST_002991,2020-11-11 17:02:12,Branch,,No,2.6
INT_0011859,CUST_005594,2020-04-26 05:41:37,,,No,6.7
INT_0016944,CUST_009884,2022-12-13 01:07:13,Branch,Feedback,Yes,7.2
INT_0008930,CUST_006711,2022-08-19 00:20:30,Branch,Complaint,Yes,
INT_0014036,CUST_004040,2018-08-24 02:34:14,Call Centre,Complaint,Yes,2.4
INT_0000502,CUST_009940,2022-11-15 06:56:22,,Feedback,Yes,1.6
INT_0009406,CUST_009374,2020-11-04 07:26:21,Email,Feedback,Yes,
INT_0007542,CUST_003846,2021-11-14 23:32:21,,,Yes,5.7
INT_0001939,CUST_009335,2019-02-13 02:54:35,Chat,Account Issue,,8.6
INT_0004576,CUST_004140,2019-10-31 03:32:12,Branch,Loan Query,,
INT_0010805,CUST_007777,2019-02-28 09:36:08,Branch,,Yes,9.6
INT_0019144,CUST_009573,2019-03-20 03:59:50,Email,Inquiry,Yes,8.5
INT_0003123,CUST_007134,2021-01-05 12:24:18,,Loan Query,No,8.6
INT_0015190,CUST_005903,2019-09-28 08:05:22,Call Centre,Account Issue,No,3.1
INT_0006641,CUST_005483,2022-10-11 11:11:46,Branch,Account Issue,Yes,7.7
INT_0001015,CUST_006955,2022-11-16 04:29:40,Chat,Feedback,Yes,3.8
INT_0008457,CUST_005406,2019-12-15 21:18:47,Branch,Inquiry,Yes,5.8
INT_0016986,CUST_000232,2019-12-01 16:10:33,Branch,Account Issue,Yes,4.9
INT_0008749,CUST_008593,2018-01-28 22:19:45,Email,Account Issue,Yes,2.1
INT_0010602,CUST_005203,2019-04-18 01:12:17,,Complaint,Yes,8.2
INT_0015454,CUST_001057,2024-11-21 04:40:28,Email,Feedback,Yes,
INT_0005119,CUST_000794,2021-11-26 02:14:16,Email,Loan Query,No,1.5
INT_0014312,CUST_004748,,Email,Loan Query,No,2.5
INT_0018155,CUST_005559,2024-04-13 13:59:41,Branch,Inquiry,Yes,7.2
INT_0007684,CUST_001138,2020-06-19 23:35:31,Email,Complaint,Yes,
INT_0019301,CUST_007082,2021-09-27 22:54:42,,Loan Query,,9.7
INT_0007611,CUST_005907,2023-04-23 16:59:52,Call Centre,Feedback,Yes,6.4
INT_0006546,CUST_001142,2024-08-24 15:00:44,Call Centre,Account Issue,,
INT_0007168,CUST_001528,2019-12-01 18:34:02,,Account Issue,Yes,2.1
INT_0018214,CUST_001566,2023-02-04 13:40:43,Email,Complaint,Yes,2.9
INT_0003051,CUST_000266,2024-10-12 03:07:48,,Complaint,Yes,
INT_0005980,CUST_009584,2022-12-07 15:03:51,Branch,Complaint,No,2.3
INT_0005476,CUST_001860,2019-04-22 08:45:23,Call Centre,Loan Query,Yes,1.5
INT_0000029,CUST_001626,2019-10-12 02:43:21,Chat,,No,4.4
INT_0006282,CUST_003317,2020-04-26 02:32:34,Call Centre,,,4.9
INT_0003107,CUST_002387,2023-11-27 20:17:29,,Inquiry,Yes,3.1
INT_0015548,CUST_005426,2020-08-04 23:32:39,Branch,Loan Query,Yes,8.1
INT_0004512,CUST_000315,,,Feedback,Yes,9.5
INT_0004490,CUST_001016,2021-04-02 18:37:33,Chat,,No,2.3
INT_0011196,CUST_002604,2022-04-13 07:01:04,Call Centre,Complaint,,
INT_0007007,CUST_001315,2020-08-18 03:16:46,Branch,Feedback,Yes,6.1
INT_0018437,CUST_005697,2019-06-21 05:46:40,Chat,Inquiry,Yes,9.7
INT_0000228,CUST_006060,2024-11-08 09:36:45,Chat,Account Issue,Yes,4.6
INT_0000131,CUST_008585,2018-04-10 13:24:23,Call Centre,Feedback,No,4.8
INT_0013993,CUST_005302,2020-12-14 11:12:35,,Loan Query,Yes,7.3
INT_0019080,CUST_007025,2021-07-13 06:56:11,Call Centre,,Yes,
INT_0011788,CUST_007924,2020-01-04 17:52:51,Call Centre,Account Issue,Yes,4.6
INT_0010572,CUST_004305,2018-05-04 10:10:32,Call Centre,,Yes,5.0
INT_0008645,CUST_001484,2024-10-10 09:43:39,,Account Issue,Yes,6.1
INT_0017372,CUST_005618,2019-08-13 13:10:53,Call Centre,Loan Query,Yes,5.5
INT_0010650,CUST_008140,2020-03-28 18:55:03,Email,Loan Query,Yes,3.8
INT_0002984,CUST_005564,2019-06-24 18:13:45,Chat,Complaint,No,6.8
INT_0015925,CUST_002794,2023-11-13 06:11:19,Call Centre,Complaint,,2.5
INT_0016159,CUST_005298,2018-06-03 01:29:54,,Feedback,No,
INT_0012182,CUST_005877,2022-09-10 15:07:55,Email,Inquiry,Yes,
INT_0003428,CUST_005341,2022-12-10 05:13:29,Call Centre,,Yes,9.1
INT_0016923,CUST_003026,2018-09-30 21:40:43,Email,Account Issue,Yes,1.4
INT_0004863,CUST_006270,2021-04-23 02:51:00,Email,Account Issue,No,7.5
INT_0004945,CUST_009112,2019-03-07 00:02:57,Call Centre,Feedback,Yes,
INT_0015396,CUST_003778,2020-07-28 03:44:37,Call Centre,Complaint,Yes,
INT_0005125,CUST_003143,,,,Yes,6.0
INT_0003924,CUST_006586,2020-01-25 04:27:01,Email,Feedback,Yes,
INT_0006073,CUST_004589,2018-02-05 13:23:37,Branch,Loan Query,,4.1
INT_0004133,CUST_009702,2021-08-25 19:24:40,,Loan Query,Yes,1.4
INT_0016326,CUST_002388,2021-06-12 01:33:42,Call Centre,,Yes,7.7
INT_0012111,CUST_000824,2021-09-18 18:25:31,Call Centre,Feedback,Yes,7.8
INT_0014281,CUST_004362,2021-12-23 04:07:32,,Feedback,Yes,8.6
INT_0011526,CUST_000112,2024-10-24 08:01:27,Email,Account Issue,No,8.8
INT_0005569,CUST_009530,2020-10-26 18:36:22,,Inquiry,Yes,8.9
INT_0004257,CUST_009105,2022-06-28 04:07:30,Branch,Loan Query,Yes,9.4
INT_0004326,CUST_002033,2020-11-12 16:32:39,Chat,Loan Query,Yes,8.4
INT_0010870,CUST_005832,,Chat,Feedback,No,2.2
INT_0004537,CUST_002026,2020-11-16 00:00:01,Branch,,Yes,4.4
INT_0014145,CUST_009408,2020-10-17 03:19:10,,Complaint,Yes,
INT_0019801,CUST_005167,2021-07-20 14:20:25,,Feedback,Yes,6.5
INT_0012778,CUST_000934,2018-07-15 02:35:15,Chat,Loan Query,Yes,4.1
INT_0008156,CUST_001469,2023-04-11 05:53:10,Call Centre,Inquiry,Yes,9.6
INT_0015104,CUST_003734,2022-09-18 10:36:21,Email,Feedback,Yes,7.0
INT_0014979,CUST_006947,2018-04-04 06:22:03,Call Centre,,Yes,7.1
INT_0000712,CUST_004168,2019-04-20 23:51:13,,Complaint,Yes,1.1
INT_0006749,CUST_002451,2022-03-15 20:35:07,Branch,Feedback,No,2.3
INT_0018878,CUST_002931,2022-08-06 12:39:18,Email,Inquiry,No,8.9
INT_0005776,CUST_007974,2020-01-05 21:09:13,Branch,Loan Query,Yes,2.0
INT_0014793,CUST_008879,2019-05-30 15:01:03,Call Centre,Feedback,Yes,3.0
INT_0012809,CUST_001539,2022-05-17 21:14:45,Call Centre,Feedback,Yes,5.5
INT_0018077,CUST_009562,2019-03-16 05:49:35,Call Centre,Complaint,Yes,7.2
