account_id,customer_id,account_type,balance,status,open_date,close_date,product_count
ACC_0007363,CUST_005047,Savings,142223.44,Dormant,2015-10-05 22:02:54,,1.0
ACC_0003107,CUST_000602,Loan,33972.05,Active,,,4.0
ACC_0013926,CUST_003346,Loan,125219.24,Active,2021-04-07 11:07:12,,3.0
ACC_0005034,CUST_007940,Current,60399.64,Dormant,,,4.0
ACC_0004477,CUST_001032,Current,,,2022-04-20 09:36:36,2024-12-31 00:00:00,3.0
ACC_0000675,CUST_001436,,60668.01,Active,2021-11-30 03:42:09,,3.0
ACC_0014814,CUST_003039,Fixed Deposit,75521.59,,2022-10-21 09:42:53,2024-12-31 00:00:00,4.0
ACC_0008976,CUST_002111,Savings,67280.04,Closed,2023-05-29 15:10:52,2024-05-11 15:10:52,4.0
ACC_0013802,CUST_001856,Savings,5666.11,Active,2018-03-26 23:48:15,,2.0
ACC_0003753,CUST_007885,Fixed Deposit,,Active,2021-02-04 23:36:45,,
ACC_0013758,CUST_006132,Loan,,Active,2016-05-03 08:41:14,,3.0
ACC_0002598,CUST_006691,,,Active,2015-07-20 08:10:37,,2.0
ACC_0012631,CUST_001206,Loan,15536.16,,2022-02-13 04:44:40,,1.0
ACC_0010355,CUST_002221,Loan,,Active,,,3.0
ACC_0014333,CUST_001283,,116484.99,Active,2018-04-27 18:22:57,,
ACC_0009811,CUST_004499,Current,8534.77,Closed,2018-05-19 16:46:05,2019-08-02 16:46:05,2.0
ACC_0014108,CUST_004166,,88831.27,Closed,2018-05-23 08:36:54,2021-03-14 08:36:54,4.0
ACC_0000818,CUST_001632,,125625.97,,2019-09-06 01:28:45,,3.0
ACC_0012022,CUST_009097,Current,,Active,2016-05-17 00:50:22,,4.0
ACC_0003722,CUST_006504,,121364.79,,2022-08-16 08:14:20,,3.0
ACC_0014855,CUST_002734,Savings,45877.31,Closed,2019-12-02 10:37:33,2020-09-20 10:37:33,2.0
ACC_0013436,CUST_006667,,125279.58,Active,2018-09-14 16:38:16,,2.0
ACC_0004252,CUST_007561,Fixed Deposit,46997.31,Active,2018-11-07 15:48:32,,2.0
ACC_0014742,CUST_000754,Loan,119029.6,Active,2020-05-18 18:48:20,,3.0
ACC_0000594,CUST_002727,,130451.47,Active,2020-06-08 08:04:48,,1.0
ACC_0001616,CUST_006471,Savings,52333.91,Active,2019-10-05 02:12:47,,1.0
ACC_0011505,CUST_000009,Savings,72904.04,,2022-05-12 14:26:22,,2.0
ACC_0005614,CUST_003558,Current,,,2021-03-28 20:07:58,,
ACC_0001405,CUST_000882,Fixed Deposit,130224.71,Active,2017-09-19 04:46:56,,1.0
ACC_0012078,CUST_000149,Loan,142604.39,Active,2017-12-06 15:09:37,,3.0
ACC_0005786,CUST_001615,Savings,123500.95,Closed,2020-04-26 03:41:41,2022-06-16 03:41:41,
ACC_0010876,CUST_008792,Loan,76167.94,Active,2015-09-17 11:38:54,,1.0
ACC_0013656,CUST_000895,Current,,Active,2019-01-31 02:42:45,,
ACC_0009048,CUST_009762,Fixed Deposit,92178.65,Active,2023-02-19 18:27:06,,4.0
ACC_0014582,CUST_003606,Fixed Deposit,34721.44,Closed,2017-06-14 18:02:39,2020-07-15 18:02:39,4.0
ACC_0010235,CUST_003092,Loan,4884.82,Active,2015-10-05 17:23:52,,4.0
ACC_0000825,CUST_004203,Savings,82067.43,Dormant,,,1.0
ACC_0004738,CUST_008107,Current,7276.63,Active,2021-08-15 18:46:30,,3.0
ACC_0014320,CUST_002685,Loan,135458.88,Active,2017-07-30 10:41:38,,4.0
ACC_0011364,CUST_000544,Savings,144802.54,Active,2022-11-13 08:07:48,,3.0
ACC_0006856,CUST_001390,Savings,17122.9,Active,2016-11-13 23:57:37,,1.0
ACC_0009668,CUST_009357,,82725.47,,2021-12-20 04:49:53,,2.0
ACC_0002525,CUST_004627,Fixed Deposit,69570.29,Active,2019-09-29 06:34:55,,4.0
ACC_0005793,CUST_008687,Savings,53254.05,Active,2021-02-09 11:34:00,,1.0
ACC_0005158,CUST_007019,,118942.05,Closed,,2023-08-10 16:29:59,3.0
ACC_0005549,CUST_000531,Fixed Deposit,87527.89,Active,2021-06-11 00:09:01,,2.0
ACC_0006786,CUST_000913,Current,91181.28,Dormant,,,1.0
ACC_0008911,CUST_009261,,74756.14,Active,2019-12-07 03:11:23,,1.0
ACC_0006776,CUST_002880,,,Active,2017-08-25 08:32:48,,4.0
ACC_0006141,CUST_002233,Loan,80837.5,Active,,,3.0
ACC_0003930,CUST_005275,Loan,,Active,2022-03-24 12:18:27,,1.0
ACC_0010698,CUST_002935,Current,3895.28,Active,2016-01-02 22:45:22,,
ACC_0003485,CUST_008507,Current,,Active,2016-09-30 09:17:57,,1.0
ACC_0009109,CUST_003100,Fixed Deposit,145859.19,Active,2022-12-13 22:25:42,,4.0
ACC_0000120,CUST_008797,Fixed Deposit,128962.97,Active,2023-05-31 01:43:46,,4.0
ACC_0001043,CUST_009289,Current,149600.4,Active,2015-02-09 08:53:39,,
ACC_0001684,CUST_003735,Current,,Active,2015-10-24 18:05:15,,4.0
ACC_0002710,CUST_001572,Fixed Deposit,114822.52,Active,,,2.0
ACC_0006556,CUST_002858,Fixed Deposit,103205.6,Active,2015-08-07 14:23:07,,3.0
ACC_0004548,CUST_004083,Current,51817.52,Active,2016-12-11 08:14:28,,1.0
ACC_0010051,CUST_006817,Fixed Deposit,126638.68,Active,2020-11-19 23:08:31,,2.0
ACC_0014981,CUST_008918,Loan,130435.65,Active,2023-06-11 18:32:38,,3.0
ACC_0014143,CUST_003254,Savings,71742.2,Dormant,2020-01-07 03:28:24,,4.0
ACC_0014949,CUST_007396,Loan,125411.94,Closed,2018-04-04 09:26:28,2020-03-04 09:26:28,4.0
ACC_0009293,CUST_009525,Savings,,Active,2021-04-04 04:15:13,,
ACC_0005337,CUST_002635,Current,49046.97,,2021-10-14 20:15:14,,2.0
ACC_0003108,CUST_000555,,,Closed,2021-06-18 00:15:16,2023-05-16 00:15:16,1.0
ACC_0008459,CUST_003722,Current,40594.24,Active,2018-08-18 11:19:06,,4.0
ACC_0010746,CUST_000671,Loan,119253.92,Active,2021-04-06 23:29:18,,1.0
ACC_0013782,CUST_005718,,27885.15,Active,2020-08-29 23:30:05,,1.0
ACC_0003601,CUST_000425,,129161.36,Closed,2018-03-23 15:10:48,2018-12-10 15:10:48,1.0
ACC_0011339,CUST_008178,Savings,,Active,2017-04-25 00:43:25,,3.0
ACC_0006501,CUST_007966,Loan,138813.22,Active,2021-09-05 11:53:45,,4.0
ACC_0008040,CUST_000835,Fixed Deposit,74365.7,Active,2018-11-09 14:18:48,,4.0
ACC_0010425,CUST_009465,Savings,,Active,2017-01-27 02:18:39,,2.0
ACC_0012835,CUST_005288,Loan,,Active,2016-09-21 08:00:02,,
ACC_0007489,CUST_000084,Current,,Active,,,3.0
ACC_0003410,CUST_000899,,,Active,2021-07-30 02:22:34,,4.0
ACC_0006219,CUST_003797,,,Active,2017-11-26 09:54:28,,2.0
ACC_0004779,CUST_005753,Loan,89427.56,Active,2017-07-26 16:55:37,,3.0
ACC_0003128,CUST_008160,Savings,55879.22,,,,3.0
ACC_0001441,CUST_006120,Loan,27283.08,,2023-05-02 12:09:34,2024-12-31 00:00:00,1.0
ACC_0005892,CUST_005883,Fixed Deposit,2234.18,Active,2023-02-16 22:18:06,,2.0
ACC_0002574,CUST_003254,Fixed Deposit,87072.43,Active,2023-02-21 23:01:09,,
ACC_0003106,CUST_005282,Savings,73759.35,Active,2020-05-18 01:52:59,,2.0
ACC_0010417,CUST_002809,,,Active,2015-07-18 06:50:05,,1.0
ACC_0001710,CUST_003833,Savings,21572.7,Active,2017-04-15 12:01:35,,2.0
ACC_0013205,CUST_009432,Fixed Deposit,22839.25,,2023-05-19 19:45:54,,
ACC_0012933,CUST_001825,Fixed Deposit,67372.98,,2021-06-20 13:07:06,,1.0
ACC_0000732,CUST_001022,Current,,Active,2016-09-19 15:42:53,,1.0
ACC_0008194,CUST_009206,Current,68924.91,Active,2022-09-08 13:26:45,,1.0
ACC_0008407,CUST_004882,Loan,60882.9,Active,2019-06-18 14:06:46,,2.0
ACC_0012471,CUST_007905,Loan,105589.09,Active,2017-11-25 03:15:01,,1.0
ACC_0011101,CUST_005308,Current,145503.68,Active,2015-05-09 02:57:18,,4.0
ACC_0000721,CUST_003462,Current,111289.75,Active,,,4.0
ACC_0002813,CUST_000064,Current,124966.36,Active,2022-12-25 00:58:30,,2.0
ACC_0008779,CUST_006897,Loan,57470.82,,2021-07-26 22:11:38,,
ACC_0010084,CUST_001244,Savings,94650.73,Active,2022-06-10 02:19:58,,1.0
ACC_0014057,CUST_005640,Current,131014.78,Active,2022-04-21 06:31:48,,3.0
ACC_0013538,CUST_001083,Savings,,,2021-10-15 11:27:52,,2.0
ACC_0013229,CUST_009757,,102897.14,Active,,,3.0
ACC_0009533,CUST_004861,Fixed Deposit,8089.15,Active,,,3.0
ACC_0005639,CUST_008543,,136291.02,,2017-05-11 07:48:40,,2.0
ACC_0004501,CUST_000896,Fixed Deposit,34302.98,,2020-07-12 04:57:36,2021-06-22 04:57:36,2.0
ACC_0001365,CUST_005915,Current,43441.51,Active,,,4.0
ACC_0013449,CUST_008627,Current,10689.16,Active,2016-08-02 08:22:01,,4.0
ACC_0010843,CUST_003163,,91503.26,Active,2016-06-16 01:00:25,,3.0
ACC_0003032,CUST_004806,Fixed Deposit,124063.42,,2023-04-03 04:56:33,,2.0
ACC_0011389,CUST_007103,Fixed Deposit,106248.88,Active,,,2.0
ACC_0011743,CUST_005116,Fixed Deposit,57496.88,Active,2021-01-22 11:53:36,,4.0
ACC_0004958,CUST_004531,Fixed Deposit,141902.61,Active,2018-10-08 15:53:48,,4.0
ACC_0012058,CUST_005301,Fixed Deposit,,Active,2018-05-11 18:32:22,,4.0
ACC_0008291,CUST_003489,Loan,11078.15,,2020-09-11 00:22:27,,2.0
ACC_0007917,CUST_008268,Current,89356.7,Dormant,2015-05-25 15:01:29,,4.0
ACC_0000990,CUST_004662,Savings,,Active,2017-04-06 09:12:33,,1.0
ACC_0003537,CUST_002521,Fixed Deposit,109531.12,Dormant,2015-06-27 02:40:31,,3.0
ACC_0009042,CUST_000515,Current,67425.34,Active,2018-12-21 10:37:42,,3.0
ACC_0012958,CUST_007686,Loan,45129.26,Active,2019-03-17 01:49:29,,1.0
ACC_0010394,CUST_004227,Fixed Deposit,133519.65,Active,2021-09-27 17:54:46,,2.0
ACC_0002020,CUST_004691,Loan,78891.17,,2017-04-07 19:00:02,,3.0
ACC_0012226,CUST_009699,Current,89864.66,Active,,,
ACC_0010734,CUST_000365,Fixed Deposit,9877.16,Active,2019-10-23 23:30:58,,1.0
ACC_0001290,CUST_001828,Current,130465.59,Active,2016-09-21 12:04:03,,4.0
ACC_0014966,CUST_009292,Fixed Deposit,45023.77,Closed,2020-12-05 09:24:09,2023-08-18 09:24:09,1.0
ACC_0003488,CUST_007993,Current,112462.35,Active,2018-12-17 00:15:04,,2.0
ACC_0004630,CUST_008641,,141724.39,Active,2020-05-15 03:56:17,,1.0
ACC_0003546,CUST_001670,Loan,102543.9,Active,2020-04-26 11:29:46,,
ACC_0006627,CUST_008031,,76772.43,,2015-04-26 21:04:13,,4.0
ACC_0011030,CUST_002153,Savings,126290.5,,2019-06-04 10:54:17,,3.0
ACC_0012687,CUST_006858,,108619.0,Active,,,
ACC_0002120,CUST_009517,Current,133371.04,,2017-04-26 13:05:02,,1.0
ACC_0006925,CUST_008554,Savings,117396.77,Active,2017-04-14 01:04:29,,2.0
ACC_0008653,CUST_006713,Current,18177.23,Active,2021-11-05 15:55:42,,4.0
ACC_0011520,CUST_007266,Loan,149097.69,Active,2019-01-20 23:01:06,,2.0
ACC_0010401,CUST_008357,Loan,9836.61,Active,2018-02-14 10:51:52,,4.0
ACC_0003691,CUST_000340,Savings,88538.34,Active,2019-06-14 16:09:28,,1.0
ACC_0011182,CUST_008532,Fixed Deposit,33648.48,Active,2018-08-26 00:58:49,,4.0
ACC_0014377,CUST_002953,Savings,43249.86,Active,2019-05-08 21:39:53,,
ACC_0007635,CUST_001041,,62577.83,Active,2020-02-13 14:32:11,,3.0
ACC_0000691,CUST_001305,,23585.47,Active,2015-11-12 00:25:39,,1.0
ACC_0002877,CUST_004757,Loan,26600.72,,2017-04-03 17:08:48,,
ACC_0009793,CUST_007386,Current,149464.13,Active,2018-08-08 02:02:56,,1.0
ACC_0000422,CUST_009098,Fixed Deposit,44293.89,Active,2017-02-18 19:48:22,,
ACC_0002352,CUST_003739,Current,126751.13,Active,2021-06-12 19:03:00,,
ACC_0000290,CUST_002495,Fixed Deposit,146103.63,Active,,,
ACC_0007614,CUST_008557,Loan,44560.56,,2020-07-08 19:20:41,,1.0
ACC_0014197,CUST_001059,Fixed Deposit,,Active,2016-04-08 14:56:11,,2.0
ACC_0004932,CUST_004617,Current,14562.95,Dormant,2016-01-14 04:57:28,,1.0
ACC_0012434,CUST_009831,Savings,,Active,2022-11-19 22:04:24,,3.0
ACC_0010113,CUST_002946,Fixed Deposit,27708.08,Active,2017-09-11 02:32:16,,4.0
ACC_0008818,CUST_008354,,52793.51,Active,2021-04-28 03:16:15,,2.0
ACC_0006537,CUST_004096,Current,,Active,2015-10-13 08:12:30,,1.0
ACC_0012787,CUST_002609,Savings,114608.07,Closed,,,4.0
ACC_0013346,CUST_004300,Current,48196.4,Active,2016-04-02 23:34:01,,
ACC_0000707,CUST_000530,Current,79587.36,Active,2017-01-09 08:06:08,,4.0
ACC_0004957,CUST_004894,Savings,78452.11,,,,4.0
ACC_0007247,CUST_004691,Fixed Deposit,13804.6,Closed,2015-09-25 10:22:10,2015-11-25 10:22:10,
ACC_0007011,CUST_009194,Loan,68042.23,Active,2021-01-31 22:56:16,,3.0
ACC_0012295,CUST_006546,Loan,66875.81,,2016-01-24 15:00:18,2016-11-07 15:00:18,2.0
ACC_0013463,CUST_005107,Current,11934.07,Active,2015-04-11 22:01:09,,2.0
ACC_0012428,CUST_008311,Loan,146478.36,Active,2021-07-23 05:19:23,,4.0
ACC_0001357,CUST_006570,Loan,87499.57,Active,,,2.0
ACC_0014991,CUST_009490,Fixed Deposit,84604.98,,2022-07-12 13:12:43,,2.0
ACC_0002673,CUST_006899,,92922.26,Closed,2021-06-19 03:22:00,2023-12-28 03:22:00,3.0
ACC_0003266,CUST_005868,Loan,118911.72,Active,2022-12-28 14:12:46,,2.0
ACC_0004340,CUST_002794,,50759.44,Closed,2021-07-02 19:56:22,2023-03-29 19:56:22,4.0
ACC_0013744,CUST_000088,Savings,99179.75,Active,,,3.0
ACC_0009080,CUST_006991,Current,48647.64,,2015-03-04 03:53:08,,3.0
ACC_0003799,CUST_008545,Loan,77501.15,Active,,,3.0
ACC_0009013,CUST_008805,Current,54096.25,Active,2019-05-18 21:37:04,,
ACC_0010446,CUST_000804,Savings,,Active,2019-04-29 07:51:10,,3.0
ACC_0008505,CUST_000831,Loan,138970.41,Active,2019-12-19 08:18:46,,4.0
ACC_0007102,CUST_003421,Fixed Deposit,1960.51,Dormant,2015-07-31 14:32:16,,2.0
ACC_0012502,CUST_007086,Loan,119593.62,Active,2016-05-22 18:19:22,,4.0
ACC_0009662,CUST_006091,Fixed Deposit,9618.62,,2015-07-27 07:47:55,,2.0
ACC_0003746,CUST_007480,Current,109149.01,Active,,,4.0
ACC_0010770,CUST_003323,Loan,,Active,2015-09-03 14:39:02,,2.0
ACC_0003423,CUST_000435,Current,39235.78,Dormant,2020-10-19 11:36:15,,1.0
ACC_0003744,CUST_003012,Fixed Deposit,113652.38,,2017-07-27 07:36:43,,
ACC_0004863,CUST_009810,Fixed Deposit,17388.9,Closed,2016-01-05 14:31:24,2017-12-06 14:31:24,
ACC_0000336,CUST_007937,,109871.59,Active,2018-08-04 13:42:32,,4.0
ACC_0013379,CUST_008279,Loan,89627.33,Active,2016-01-31 07:42:05,,2.0
ACC_0007610,CUST_008246,Current,52600.88,,2017-08-25 12:21:39,,4.0
ACC_0006935,CUST_005002,Savings,108973.86,Active,2019-11-20 14:13:18,,2.0
ACC_0000485,CUST_007654,Savings,78692.17,Active,2021-07-01 05:03:56,,
ACC_0008141,CUST_001418,Savings,112508.24,,2020-02-08 14:33:32,,4.0
ACC_0003843,CUST_006854,,38596.86,Active,2021-11-19 07:43:58,,2.0
ACC_0003932,CUST_007811,Fixed Deposit,92190.23,Active,2023-06-16 16:11:19,,3.0
ACC_0004004,CUST_001359,Current,127448.15,Dormant,2021-10-19 08:24:22,,2.0
ACC_0001566,CUST_005388,Fixed Deposit,47738.05,Active,2022-07-04 23:34:03,,1.0
ACC_0003226,CUST_000688,Savings,32807.48,Closed,2015-08-13 08:00:41,2016-08-28 08:00:41,2.0
ACC_0003822,CUST_002224,Savings,31669.09,Closed,2016-08-26 20:28:07,2017-03-02 20:28:07,1.0
ACC_0003393,CUST_006515,Loan,140154.68,Active,,,
ACC_0013182,CUST_002166,Fixed Deposit,77278.83,,2016-07-27 19:53:07,,2.0
ACC_0001593,CUST_001308,Savings,110701.52,Active,2016-03-12 14:52:04,,2.0
ACC_0013417,CUST_008071,Current,102726.73,,2023-04-19 09:27:05,,4.0
ACC_0001659,CUST_003939,Loan,53173.17,Active,,,1.0
ACC_0000852,CUST_003568,Savings,65384.05,Active,2019-08-08 08:20:09,,4.0
ACC_0006982,CUST_005524,Loan,142746.75,,,,2.0
ACC_0001063,CUST_009258,Fixed Deposit,56875.92,,2016-04-20 12:31:21,,2.0
ACC_0007826,CUST_008692,Current,73534.75,Active,2019-01-26 03:57:40,,3.0
ACC_0009025,CUST_003696,Savings,128463.43,Active,2020-11-08 18:29:56,,2.0
ACC_0013161,CUST_008157,,73290.42,Closed,2019-03-17 01:19:54,2021-08-21 01:19:54,2.0
ACC_0009318,CUST_007725,Current,133570.59,Active,2021-05-13 15:22:45,,1.0
ACC_0004497,CUST_009226,Loan,108434.49,Active,2017-07-17 22:52:26,,4.0
ACC_0001532,CUST_006546,Loan,81099.18,Active,2020-02-14 05:15:49,,1.0
ACC_0008632,CUST_003836,Fixed Deposit,105528.1,Dormant,2020-01-25 04:27:28,,1.0
ACC_0007212,CUST_002496,Fixed Deposit,,Active,2015-09-04 10:33:40,,
ACC_0009222,CUST_002719,Savings,91949.22,Active,2016-04-04 18:14:50,,3.0
ACC_0005164,CUST_007036,Current,58546.41,Active,2023-01-08 02:42:13,,3.0
ACC_0010020,CUST_002276,,138665.22,,2022-08-26 00:46:16,,2.0
ACC_0000026,CUST_000325,Current,103661.28,Active,,,
ACC_0009484,CUST_006708,Savings,,,,,1.0
ACC_0009686,CUST_008211,,,Active,2020-05-17 06:49:26,,4.0
ACC_0012514,CUST_005355,,143596.69,Dormant,2023-04-19 02:53:04,,2.0
ACC_0012493,CUST_001910,Loan,92918.77,Active,2017-02-09 09:40:57,,
ACC_0001754,CUST_008352,Savings,66169.0,Active,2016-11-10 03:58:35,,4.0
ACC_0011616,CUST_000699,Savings,86148.86,Dormant,2016-05-23 05:23:10,,4.0
ACC_0003421,CUST_001159,Loan,,Active,2020-01-01 20:19:06,,1.0
ACC_0001318,CUST_004147,Savings,127180.44,Closed,2021-05-30 11:21:01,2024-06-07 11:21:01,2.0
ACC_0014788,CUST_003901,Current,,Closed,2017-10-22 13:37:06,2018-08-14 13:37:06,4.0
ACC_0000180,CUST_001349,Current,137480.28,,2015-12-07 09:59:07,,1.0
ACC_0014109,CUST_003981,Fixed Deposit,68942.14,Active,2018-06-30 13:47:19,,4.0
ACC_0012172,CUST_009232,Loan,61561.52,Closed,2015-05-20 21:57:32,2016-03-04 21:57:32,
ACC_0010844,CUST_004312,Loan,148994.23,Closed,2022-04-13 10:02:51,2024-05-22 10:02:51,3.0
ACC_0006175,CUST_003772,Fixed Deposit,145705.34,Closed,,2023-03-04 17:53:55,4.0
ACC_0006185,CUST_002167,Fixed Deposit,139626.65,Active,2020-05-27 05:32:50,,1.0
ACC_0000568,CUST_001120,Loan,116828.04,Active,,,
ACC_0001456,CUST_001438,,133667.19,Closed,2017-12-09 14:38:52,2021-03-21 14:38:52,2.0
ACC_0000995,CUST_002664,Loan,34472.35,Active,2015-10-13 19:47:36,,4.0
ACC_0011495,CUST_004940,Fixed Deposit,49697.65,Dormant,2017-01-17 15:37:18,,4.0
ACC_0004167,CUST_001750,,24934.92,Active,2022-06-15 02:39:13,,4.0
ACC_0014022,CUST_005938,Current,40070.97,Active,2018-12-17 08:27:25,,4.0
ACC_0006505,CUST_001284,Fixed Deposit,65803.31,Active,2023-03-22 14:28:35,,1.0
ACC_0003563,CUST_005914,,96548.26,Dormant,2019-08-30 16:15:33,,1.0
ACC_0009596,CUST_004152,Current,30575.41,Closed,2019-06-08 15:38:08,2019-09-25 15:38:08,2.0
ACC_0002282,CUST_009849,Loan,106431.91,Active,,,2.0
ACC_0006173,CUST_007634,Current,6390.81,Dormant,2016-10-10 10:56:58,,1.0
ACC_0002565,CUST_009153,Current,129.13,,2020-06-30 17:29:27,,3.0
ACC_0014127,CUST_002074,Current,,Active,2020-10-06 20:11:28,,2.0
ACC_0008619,CUST_007109,,125999.34,Active,,,4.0
ACC_0001514,CUST_008206,Fixed Deposit,,Active,2016-06-28 22:08:59,,3.0
ACC_0004079,CUST_009355,Current,75089.83,Active,2016-12-21 08:25:16,,
ACC_0007502,CUST_002581,Savings,21381.07,Active,,,3.0
ACC_0011125,CUST_004628,Loan,85830.21,Active,2023-03-28 22:10:32,,1.0
ACC_0011507,CUST_002939,Savings,81971.05,,2016-08-11 16:04:46,,3.0
ACC_0003238,CUST_001973,Current,2517.9,,,,
ACC_0008211,CUST_005890,Savings,,Active,2017-08-31 21:05:05,,
ACC_0005603,CUST_004832,Savings,121848.7,Active,2015-06-19 18:50:59,,1.0
ACC_0011667,CUST_001620,Loan,9928.69,,2017-08-21 07:41:00,,2.0
ACC_0002327,CUST_008460,Savings,146795.22,Active,2020-02-29 18:59:18,,2.0
ACC_0012485,CUST_003915,,19622.17,Closed,2022-03-06 09:10:41,2022-07-17 09:10:41,1.0
ACC_0009415,CUST_004152,Fixed Deposit,131900.63,Active,,,
ACC_0014666,CUST_002799,Current,43842.17,Closed,2019-07-28 06:55:31,2020-06-19 06:55:31,1.0
ACC_0013042,CUST_001095,Current,23174.08,Active,2017-07-18 08:24:05,,2.0
ACC_0014369,CUST_009868,Fixed Deposit,13880.24,Closed,,2024-08-17 11:55:00,3.0
ACC_0000009,CUST_004676,Savings,105628.31,Active,,,3.0
ACC_0004074,CUST_003297,Loan,109287.07,Active,2023-06-08 08:37:30,,4.0
ACC_0013124,CUST_004653,Savings,29950.81,Active,,,4.0
ACC_0013317,CUST_009642,Savings,146609.14,Active,2023-06-25 09:36:16,,3.0
ACC_0003491,CUST_000298,Loan,85700.81,Dormant,2016-07-12 01:04:50,,4.0
ACC_0011556,CUST_004014,,24901.22,Active,2021-02-18 07:10:51,,1.0
ACC_0000451,CUST_009240,Savings,62713.21,Active,2021-03-16 15:08:06,,1.0
ACC_0012343,CUST_008492,,71966.7,Active,2020-04-27 19:58:39,,
ACC_0003669,CUST_001392,Current,36099.0,Active,,,1.0
ACC_0002686,CUST_008693,,85698.15,Active,2019-02-17 12:50:31,,3.0
ACC_0001883,CUST_002665,Savings,122773.29,Active,2018-12-29 17:17:31,,1.0
ACC_0010436,CUST_001564,Current,144756.79,Active,2019-03-26 13:49:46,,1.0
ACC_0006369,CUST_005328,Loan,77400.82,Active,2015-06-08 02:04:33,,4.0
ACC_0012053,CUST_001543,Fixed Deposit,142157.83,Active,2021-06-23 10:43:38,,3.0
ACC_0012014,CUST_007427,,,Active,2020-07-11 14:31:53,,4.0
ACC_0001567,CUST_008063,Savings,85528.91,Active,,,2.0
ACC_0011822,CUST_006838,Savings,53600.65,Closed,2022-09-30 19:04:12,2022-11-25 19:04:12,2.0
ACC_0012564,CUST_007758,Loan,,Active,2022-02-24 10:12:31,,3.0
ACC_0010658,CUST_008878,Savings,60679.44,Active,2017-05-01 16:07:07,,3.0
ACC_0004486,CUST_001306,Fixed Deposit,,,2022-06-13 07:48:43,,2.0
ACC_0000998,CUST_003003,Savings,5745.15,Closed,2022-04-20 11:07:42,2023-07-07 11:07:42,
ACC_0001252,CUST_004023,Current,106837.31,Active,,,1.0
ACC_0003222,CUST_009864,Savings,68201.97,Active,2018-05-05 12:47:39,,3.0
ACC_0007259,CUST_008646,Loan,,Dormant,2022-10-18 15:30:21,,1.0
ACC_0012138,CUST_001155,Savings,24421.65,Active,2015-02-19 13:40:21,,4.0
ACC_0013105,CUST_000150,Savings,149774.93,Active,2018-11-10 19:27:08,,3.0
ACC_0012717,CUST_005743,,149736.12,Active,2023-04-12 04:45:24,,4.0
ACC_0014639,CUST_003523,Current,7460.23,Active,2015-12-17 22:35:18,,3.0
ACC_0005110,CUST_008817,Loan,17308.72,Active,2021-02-03 20:50:14,,4.0
ACC_0003967,CUST_002997,Savings,99121.85,Active,,,2.0
ACC_0003611,CUST_009875,Loan,7803.39,Active,2018-09-20 08:05:10,,4.0
ACC_0004824,CUST_001958,Fixed Deposit,109703.73,Closed,2019-02-22 06:57:24,2021-05-22 06:57:24,1.0
ACC_0014650,CUST_004587,Current,129180.2,Active,2017-05-16 12:12:45,,4.0
ACC_0000973,CUST_003856,Fixed Deposit,121414.57,Active,,,2.0
ACC_0011474,CUST_009886,Fixed Deposit,53671.57,Active,2021-07-14 19:39:22,,3.0
ACC_0005558,CUST_003489,Savings,146459.27,Closed,,2020-08-27 18:58:09,2.0
ACC_0011471,CUST_001939,Savings,7849.58,Active,2022-10-28 02:54:55,,3.0
ACC_0014720,CUST_000229,Current,,Active,2019-07-02 03:34:42,,3.0
ACC_0005629,CUST_008806,Loan,34992.37,Active,,,4.0
ACC_0011343,CUST_008373,Loan,75558.06,Dormant,2017-03-05 15:18:54,,
ACC_0005278,CUST_005825,Fixed Deposit,12103.63,Closed,2015-09-21 14:22:38,2018-10-06 14:22:38,2.0
ACC_0006913,CUST_005028,Loan,139248.1,Active,2021-05-25 18:10:16,,4.0
ACC_0007522,CUST_007201,Savings,87152.33,Active,2015-06-10 04:49:48,,2.0
ACC_0011842,CUST_001322,Savings,136909.84,Active,2015-11-09 15:54:19,,2.0
ACC_0004821,CUST_001629,Fixed Deposit,,Active,2021-01-05 13:40:42,,3.0
ACC_0003701,CUST_000671,Savings,98609.86,Closed,2020-10-01 13:44:58,2022-09-04 13:44:58,2.0
ACC_0009355,CUST_002173,Savings,70731.46,Active,2022-11-27 18:16:46,,3.0
ACC_0000110,CUST_004227,Current,138066.01,,2020-05-09 22:13:16,,3.0
ACC_0002431,CUST_005024,Savings,65350.35,Active,2021-11-18 21:51:02,,4.0
ACC_0013922,CUST_005757,Current,141061.56,Dormant,2023-02-17 16:27:08,,3.0
ACC_0008718,CUST_009744,Loan,3993.99,Closed,2017-10-14 22:32:40,2018-09-11 22:32:40,
ACC_0002908,CUST_009018,Savings,22370.74,,,2019-08-13 16:19:36,1.0
ACC_0000015,CUST_007537,Fixed Deposit,27959.01,Active,2018-07-13 10:13:21,,2.0
ACC_0002448,CUST_002451,Fixed Deposit,57682.27,Active,2021-04-07 13:27:33,,1.0
ACC_0009483,CUST_002162,Loan,56555.5,Closed,2018-05-06 13:15:57,2018-09-17 13:15:57,1.0
ACC_0000556,CUST_003246,Fixed Deposit,76084.52,,2021-05-13 13:07:03,,3.0
ACC_0005209,CUST_000566,Fixed Deposit,111865.19,Active,,,
ACC_0009457,CUST_008049,Fixed Deposit,74804.26,,2015-08-11 05:53:41,,
ACC_0014467,CUST_009172,,127864.12,Active,2019-08-22 12:27:23,,1.0
ACC_0003161,CUST_008612,Fixed Deposit,50356.4,Active,2017-08-27 16:57:41,,2.0
